Order_ID,Customer_ID,Restaurant_ID,Partner_ID,Promo_ID,Order_Date,Order_Status,Payment_Method,Order_Amount,Delivery_Time_Min,Delivery_Rating
54064,10763,20120,30130,40002,2024-04-11,delivered,Cash,2894.88,31,5
54065,10456,20033,30132,40004,2024-07-15,Delivered,Cash,3132.08,90,1
54066,10167,20125,30010,40001,2025-02-13,Cancelled,Wallet,2865.93,11,4
54067,10389,20199,30101,40005,2024-10-27,delivered,Wallet,1097.02,50,1
54068,10906,20192,30115,40005,2024-12-26,Delivered,Wallet,,82,5
54069,10775,20132,30121,40003,2025-05-10,Cancelled,Cash,1505.16,36,1
54070,10046,20057,30042,40002,2024-01-19,Cancelled,Cash,413.88,84,5
54071,10871,20060,30108,40004,2024-12-30,Refunded,UPI,681.67,45,1
54072,10567,20089,30141,40001,2025-07-30,Cancelled,Cash,273.42,31,5
54073,10855,20173,30122,40005,2025-06-21,Delivered,Card,1546.03,25,4
54074,10694,20151,30016,40005,2025-07-06,Cancelled,Cash,2275.29,63,4
54075,10235,20100,30075,40004,2024-07-04,Delivered,UPI,3186.25,89,1
54076,10263,20125,30136,40001,2024-05-18,delivered,Wallet,321.57,13,4
54077,10687,20076,30052,40002,2024-05-23,delivered,UPI,2288.45,86,2
54078,10220,20026,30118,40002,2025-09-25,Refunded,Wallet,1161.45,49,1
54079,10886,20018,30011,40003,2024-03-20,delivered,Card,394.94,88,3
54080,10717,20087,30143,40003,2024-03-24,Cancelled,Card,463.37,17,3
54081,10837,20039,30019,40004,2024-07-08,Cancelled,Cash,849.85,62,1
54082,10740,20188,30020,40002,2025-06-14,delivered,Card,3065.49,34,4
54083,10050,20058,30055,40005,2025-08-18,Pending,Card,2816.55,22,5
54084,10276,20123,30122,40003,2025-12-29,Delivered,Card,2547.87,12,5
54085,10823,20117,30025,40004,2025-09-07,Delivered,Cash,1871.6,15,4
54086,10318,20016,30092,40003,2025-07-31,Cancelled,Cash,1058.43,12,4
54087,10213,20051,30080,40003,2025-02-18,Cancelled,UPI,2062.44,59,1
54088,10701,20177,30059,40003,2025-01-05,Delivered,Card,2894.78,50,3
54089,10714,20125,30074,40002,2025-09-27,Refunded,Cash,1010.91,58,2
54090,10955,20155,30117,40005,2024-12-09,Delivered,Cash,2343.79,34,4
54091,10378,20122,30087,40005,2025-04-13,delivered,Card,267.41,62,2
54092,10896,20115,30051,40003,2025-03-04,Refunded,Cash,214.24,38,3
54093,10064,20064,30126,40004,2025-07-27,Cancelled,Cash,262.65,29,1
54094,10674,20002,30139,40001,2024-01-26,Pending,UPI,1633.69,20,3
54095,10456,20165,30078,40005,2025-01-04,Cancelled,UPI,2833.96,88,2
54096,10543,20195,30052,40002,2024-12-01,Cancelled,Wallet,2917.21,89,5
54097,10619,20004,30085,40001,2024-05-23,delivered,UPI,1852.33,22,4
54098,10557,20054,30068,40005,2025-03-16,Pending,UPI,1472.2,65,3
54099,10272,20119,30128,40001,2025-08-12,Refunded,Wallet,2030.19,22,1
54100,10704,20183,30021,40005,2024-07-30,delivered,Wallet,1996.01,36,3
54101,10599,20044,30150,40002,2024-08-16,delivered,Card,2445.96,78,1
54102,10771,20134,30031,40002,2025-08-01,delivered,Cash,594.01,78,1
54103,10428,20162,30088,40002,2025-11-24,Refunded,Wallet,238.15,35,2
54104,10032,20050,30049,40003,2025-01-26,Cancelled,Card,2606.42,65,3
54105,10517,20190,30124,40004,2024-04-28,Pending,Cash,2288.19,53,2
54106,10754,20173,30025,40002,2025-07-07,Delivered,Card,812.33,49,4
54107,10100,20099,30090,40004,2024-08-11,Pending,Wallet,1358.81,38,3
54108,10515,20097,30002,40003,2024-03-20,Delivered,Card,716.11,63,4
54109,10026,20066,30142,40001,2024-04-30,Delivered,Cash,1336.43,54,1
54110,10679,20094,30112,40002,2025-09-10,Cancelled,UPI,1021.62,45,5
54111,10900,20074,30055,40003,2024-12-13,delivered,Wallet,1201.73,80,4
54112,10620,20189,30042,40001,2025-02-01,Pending,UPI,3070.86,52,1
54113,10800,20155,30046,40003,2024-04-27,delivered,Card,925.99,11,1
54114,10741,20192,30032,40005,2025-09-23,Delivered,Card,992.74,82,1
54115,10691,20074,30021,40001,2025-10-20,Refunded,Wallet,688.36,19,1
54116,10462,20059,30005,40004,2024-04-13,Pending,Cash,2622.04,30,4
54117,10754,20151,30119,40003,2025-10-24,delivered,Wallet,2864.35,18,2
54118,10605,20073,30035,40004,2025-08-30,Pending,Wallet,444.94,66,5
54119,10463,20032,30021,40001,2025-03-08,Pending,UPI,2825.18,80,4
54120,10535,20044,30040,40001,2025-07-03,Cancelled,UPI,624.41,83,5
54121,10953,20006,30140,40005,2025-09-14,delivered,UPI,1865.46,74,1
54122,10801,20042,30100,40001,2025-04-19,Delivered,Wallet,2158.14,41,3
54123,10837,20178,30078,40004,2025-05-10,delivered,Cash,398.27,38,1
54124,10186,20098,30141,40003,2024-12-30,Pending,Wallet,731.75,66,1
54125,10213,20030,30082,40001,2024-03-11,Refunded,UPI,750.6,69,2
54126,10486,20062,30032,40001,2024-06-13,Delivered,Wallet,2344.81,65,4
54127,10844,20009,30027,40002,2024-07-04,Cancelled,Wallet,1884.96,22,1
54128,10358,20101,30125,40004,2025-04-15,Cancelled,Cash,2325.32,80,1
54129,10060,20054,30010,40001,2024-08-01,Cancelled,Cash,2689.47,58,5
54130,10350,20129,30122,40002,2025-12-06,Cancelled,Card,753.24,75,4
54131,10116,20099,30135,40004,2024-10-20,Refunded,Cash,2228.2,30,4
54132,10389,20002,30083,40002,2024-12-27,Cancelled,Wallet,731.24,35,1
54133,10930,20166,30126,40004,2024-06-29,Cancelled,UPI,456.91,67,4
54134,10597,20071,30107,40004,2024-03-22,Delivered,Card,1736.95,40,2
54135,10326,20119,30007,40001,2024-06-19,Refunded,Card,1177.71,30,1
54136,10840,20078,30053,40002,2024-01-23,Refunded,Wallet,3018.53,59,3
54137,10284,20110,30096,40001,2024-07-24,Pending,Cash,351.31,79,4
54138,10013,20161,30139,40001,2024-07-09,delivered,UPI,435.62,67,1
54139,10795,20041,30066,40001,2024-09-28,delivered,Wallet,1980.2,84,5
54140,10956,20055,30057,40002,2024-11-27,Refunded,UPI,569.66,30,3
54141,10837,20028,30078,40005,2025-12-04,Delivered,Cash,447.73,46,1
54142,10352,20046,30142,40004,2024-12-14,Cancelled,Wallet,2457.14,70,5
54143,10691,20042,30139,40002,2025-11-06,Delivered,Card,1496.57,50,5
54144,10982,20136,30007,40003,2025-10-01,Pending,UPI,1930.6,49,3
54145,10501,20140,30085,40004,2024-12-28,delivered,UPI,1398.73,67,3
54146,10410,20112,30080,40005,2024-08-22,Pending,UPI,2855.35,12,5
54147,10146,20068,30114,40003,2024-11-07,delivered,Card,2011.26,27,1
54148,10511,20186,30104,40003,2024-08-09,Pending,Cash,281.17,40,3
54149,10764,20002,30131,40002,2024-11-18,Delivered,Cash,3097.46,61,1
54150,10418,20146,30128,40001,2024-09-02,Pending,Wallet,2772.26,35,3
54151,10222,20199,30064,40004,2025-10-08,delivered,Wallet,955.49,47,4
54152,10957,20095,30113,40005,2024-12-08,Cancelled,Cash,2999.46,42,1
54153,10996,20170,30081,40005,2024-04-08,Delivered,UPI,2878.5,74,5
54154,10012,20114,30057,40004,2025-07-23,Pending,UPI,2330.56,27,4
54155,10245,20104,30042,40005,2025-03-30,Cancelled,UPI,2208.0,60,2
54156,10109,20168,30088,40003,2025-01-21,delivered,UPI,599.08,47,5
54157,10592,20043,30023,40001,2025-08-21,Pending,Card,1994.56,64,3
54158,10016,20029,30087,40003,2024-04-27,Cancelled,Wallet,1466.6,24,2
54159,10451,20091,30095,40001,2024-03-25,Delivered,Cash,1268.76,31,3
54160,10496,20010,30064,40003,2025-07-15,Delivered,Cash,1236.15,68,5
54161,10857,20027,30133,40004,2025-05-16,Delivered,UPI,2131.06,16,2
54162,10877,20055,30024,40003,2024-02-15,Refunded,Wallet,1227.59,68,4
54163,10514,20093,30139,40002,2024-05-10,Delivered,Wallet,1792.93,61,5
54164,10106,20015,30116,40001,2025-12-01,delivered,Cash,2296.82,73,5
54165,10665,20121,30112,40003,2025-03-14,delivered,Card,880.19,40,4
54166,10724,20095,30047,40003,2024-05-24,Cancelled,Card,1104.75,55,4
54167,10543,20167,30002,40004,2024-02-13,Refunded,Cash,2690.88,55,3
54168,10288,20128,30063,40002,2024-10-17,delivered,Wallet,2208.79,72,4
54169,10016,20109,30090,40004,2025-12-25,Delivered,Wallet,1335.19,52,5
54170,10783,20174,30133,40003,2025-07-15,delivered,UPI,2615.14,59,2
54171,10679,20076,30072,40002,2025-03-25,Pending,Wallet,1300.25,27,2
54172,10330,20082,30097,40002,2025-06-04,Cancelled,UPI,2353.39,52,3
54173,10526,20175,30140,40005,2024-02-05,delivered,Cash,946.96,12,3
54174,10395,20049,30037,40004,2024-02-21,Delivered,Card,2125.42,50,1
54175,10193,20021,30144,40003,2024-08-06,Delivered,Card,3199.84,48,4
54176,10603,20058,30121,40004,2024-05-29,Cancelled,Cash,1417.28,77,3
54177,10532,20113,30113,40001,2025-01-17,Refunded,UPI,3132.62,12,1
54178,10214,20156,30011,40002,2024-06-03,delivered,Cash,2810.85,46,2
54179,10368,20122,30035,40004,2024-11-02,delivered,Wallet,2765.21,90,5
54180,10329,20154,30079,40001,2024-01-17,delivered,Card,1623.92,29,3
54181,10605,20177,30121,40001,2024-10-21,Pending,Card,,77,1
54182,10312,20019,30040,40002,2025-12-04,Pending,Card,1280.75,74,2
54183,10657,20011,30102,40005,2024-06-29,Delivered,Wallet,1993.73,12,5
54184,10957,20058,30093,40005,2025-02-20,delivered,Card,3196.57,27,3
54185,10939,20053,30136,40004,2024-02-20,Pending,UPI,3132.13,23,4
54186,10032,20022,30004,40003,2025-05-30,delivered,Wallet,1748.37,31,2
54187,10908,20122,30027,40001,2025-12-08,delivered,Card,1694.36,49,2
54188,10645,20164,30141,40002,2025-12-02,Cancelled,Card,2426.57,59,3
54189,10629,20135,30115,40005,2025-11-23,Cancelled,Card,639.74,61,1
54190,10575,20093,30137,40001,2025-01-11,Pending,Cash,2992.32,29,5
54191,10376,20182,30041,40003,2024-08-04,Pending,Cash,986.16,65,5
54192,10167,20101,30123,40004,2025-04-22,Refunded,Cash,1308.32,37,3
54193,10601,20160,30017,40001,2024-03-30,Refunded,Wallet,1282.92,38,2
54194,10483,20180,30125,40002,2025-09-14,Refunded,Card,1906.43,22,5
54195,10775,20014,30149,40005,2025-06-01,Refunded,Cash,2059.36,80,4
54196,10361,20094,30138,40003,2024-07-15,Pending,Cash,2721.04,51,3
54197,10310,20069,30074,40004,2024-06-25,Pending,UPI,1445.77,81,4
54198,10936,20018,30149,40002,2024-12-17,Cancelled,UPI,2676.08,23,2
54199,10648,20052,30024,40003,2025-01-10,Delivered,Cash,1737.82,87,4
54200,10495,20025,30017,40001,2024-03-19,Cancelled,Card,1993.24,59,5
54201,10588,20151,30114,40004,2024-06-24,Delivered,Wallet,132.11,67,3
54202,10789,20056,30071,40001,2025-10-08,Pending,Wallet,2292.46,28,4
54203,10857,20130,30033,40005,2025-07-16,Delivered,UPI,1741.72,21,3
54204,10325,20123,30090,40005,2025-10-22,Refunded,UPI,1221.7,14,5
54205,10021,20112,30052,40004,2024-01-18,Delivered,Cash,1340.8,49,2
54206,10668,20001,30001,40004,2025-07-28,Pending,Cash,978.92,67,1
54207,10544,20096,30061,40005,2025-01-03,Delivered,Card,382.38,23,3
54208,10432,20012,30148,40005,2025-08-02,Pending,Card,2964.34,73,2
54209,10837,20123,30027,40005,2024-05-24,delivered,Card,3119.37,53,4
54210,10356,20069,30102,40001,2025-11-19,delivered,Card,2805.6,32,3
54211,10704,20082,30034,40001,2024-12-02,Pending,UPI,1427.62,31,5
54212,10805,20151,30122,40002,2025-04-30,Refunded,Wallet,1870.23,24,1
54213,10467,20085,30141,40001,2024-01-08,Cancelled,Cash,2186.86,31,3
54214,10662,20112,30087,40001,2025-04-10,delivered,Wallet,1145.16,25,5
54215,10854,20001,30013,40005,2025-10-26,Delivered,Card,377.7,58,2
54216,10163,20043,30111,40004,2024-09-12,Delivered,Card,3109.33,46,1
54217,10645,20020,30138,40001,2024-05-07,Pending,Wallet,2403.53,82,4
54218,10907,20018,30010,40003,2024-10-07,Delivered,Card,1357.65,42,2
54219,10488,20001,30078,40004,2024-01-04,delivered,UPI,988.81,50,1
54220,10819,20022,30130,40001,2024-02-17,delivered,UPI,2223.14,83,4
54221,10762,20158,30073,40002,2024-12-02,Delivered,Cash,3138.87,59,3
54222,10285,20132,30105,40004,2025-07-10,Cancelled,UPI,861.87,54,5
54223,10209,20064,30117,40002,2024-01-22,Delivered,Wallet,3111.89,51,2
54224,10291,20064,30083,40003,2024-04-02,Delivered,Cash,1318.73,32,2
54225,10161,20095,30106,40003,2025-04-04,Refunded,Cash,3114.34,25,4
54226,10884,20012,30036,40005,2024-10-04,Refunded,UPI,1547.1,36,1
54227,10796,20022,30069,40001,2025-12-25,Refunded,Card,1443.6,51,5
54228,10543,20078,30073,40005,2025-08-04,Cancelled,Cash,607.95,17,3
54229,10298,20067,30033,40002,2024-11-28,delivered,Wallet,133.11,44,2
54230,10394,20106,30096,40003,2025-12-30,delivered,Wallet,815.04,34,2
54231,10128,20006,30150,40002,2024-01-22,delivered,UPI,2811.77,29,1
54232,10907,20126,30075,40003,2024-04-06,Pending,Card,754.41,33,4
54233,10028,20066,30053,40002,2025-06-30,Cancelled,Wallet,973.15,16,4
54234,10738,20198,30054,40005,2025-07-31,Pending,Wallet,2820.37,38,4
54235,10119,20061,30079,40004,2024-05-19,Cancelled,UPI,2549.63,12,3
54236,10921,20013,30014,40002,2024-11-07,Cancelled,Cash,409.72,83,5
54237,10938,20055,30057,40003,2025-09-22,delivered,UPI,2433.71,87,5
54238,10161,20146,30037,40004,2024-10-13,Cancelled,UPI,2885.84,35,2
54239,10357,20009,30113,40004,2024-04-24,Refunded,UPI,3156.16,10,4
54240,10030,20053,30091,40002,2024-09-23,Pending,Wallet,2652.16,47,1
54241,10683,20016,30002,40001,2025-04-19,Refunded,UPI,385.81,69,5
54242,10195,20175,30139,40003,2025-04-17,Cancelled,Card,3053.96,44,1
54243,10082,20077,30006,40002,2024-07-19,Cancelled,UPI,1467.64,83,3
54244,10055,20153,30121,40004,2024-02-06,Cancelled,UPI,2191.0,48,2
54245,10445,20054,30111,40005,2025-02-18,Delivered,Cash,2752.61,64,2
54246,10954,20171,30056,40002,2024-08-10,Delivered,Wallet,1265.62,62,4
54247,10322,20015,30044,40002,2025-10-03,Cancelled,Wallet,2205.12,46,5
54248,10700,20173,30146,40004,2024-11-20,Delivered,Wallet,1522.97,40,4
54249,10956,20044,30139,40005,2024-05-29,Delivered,UPI,1026.23,68,1
54250,10106,20153,30049,40003,2025-12-28,Cancelled,Cash,1414.03,26,5
54251,10810,20034,30048,40001,2024-08-31,Refunded,UPI,2218.28,79,4
54252,10744,20112,30052,40003,2025-01-28,Delivered,Card,2211.49,82,5
54253,10197,20131,30121,40004,2025-04-28,Refunded,Cash,178.47,60,3
54254,10116,20119,30137,40003,2024-04-17,Refunded,Card,3135.89,25,4
54255,10564,20018,30092,40005,2024-06-22,Delivered,Wallet,2944.35,20,4
54256,10247,20128,30110,40004,2025-01-07,Refunded,Cash,1987.2,54,2
54257,10634,20150,30090,40004,2024-12-12,Pending,Card,1105.24,44,4
54258,10358,20115,30004,40003,2024-03-06,Delivered,Card,1521.57,85,4
54259,10271,20020,30103,40002,2025-07-28,Refunded,UPI,783.62,89,1
54260,10985,20042,30055,40005,2025-08-15,Delivered,Card,227.45,26,3
54261,10006,20166,30137,40005,2024-10-03,Pending,Wallet,784.31,10,5
54262,10017,20033,30139,40004,2025-09-03,Delivered,UPI,1934.4,31,4
54263,10569,20050,30111,40003,2024-12-25,Pending,Cash,2486.35,50,5
54264,10350,20111,30094,40004,2024-11-24,Delivered,UPI,123.49,86,2
54265,10875,20035,30118,40001,2024-07-24,Refunded,Wallet,135.97,49,2
54266,10420,20139,30071,40002,2024-07-25,Delivered,Wallet,1930.11,67,4
54267,10348,20044,30011,40005,2025-10-14,Delivered,Wallet,431.18,25,3
54268,10848,20083,30124,40001,2025-07-14,Delivered,UPI,2213.54,38,1
54269,10448,20146,30129,40002,2025-10-22,Refunded,UPI,1815.7,74,3
54270,10697,20026,30006,40001,2025-09-24,Pending,Wallet,1324.65,51,4
54271,10005,20058,30147,40001,2025-10-12,delivered,Card,2541.03,20,2
54272,10952,20003,30099,40001,2025-02-23,Refunded,Cash,2379.39,51,2
54273,10053,20002,30077,40002,2024-01-06,delivered,Card,886.28,62,4
54274,10783,20046,30063,40001,2025-11-24,Refunded,Cash,1088.82,57,2
54275,10334,20089,30022,40004,2025-12-28,Delivered,UPI,1982.62,44,2
54276,10329,20010,30046,40004,2024-08-06,Cancelled,UPI,1168.67,74,1
54277,10027,20137,30140,40004,2024-12-01,Refunded,Card,1347.17,89,3
54278,10550,20130,30035,40005,2025-12-19,Delivered,UPI,1860.05,34,5
54279,10583,20195,30015,40001,2024-10-02,delivered,Cash,1042.9,34,4
54280,10768,20059,30066,40004,2025-08-30,Cancelled,UPI,913.22,51,4
54281,10200,20031,30076,40002,2025-04-24,Delivered,UPI,1503.17,41,3
54282,10161,20108,30080,40002,2024-02-15,Cancelled,UPI,2087.79,78,1
54283,10915,20070,30090,40004,2024-04-11,delivered,Wallet,1473.32,41,2
54284,10802,20085,30120,40001,2025-02-11,Cancelled,UPI,230.91,26,2
54285,10250,20180,30094,40001,2024-10-11,Cancelled,Wallet,534.61,65,1
54286,10540,20098,30136,40003,2025-11-11,Pending,Wallet,986.33,10,5
54287,10231,20059,30089,40001,2025-06-19,Cancelled,Wallet,2518.86,42,1
54288,10510,20003,30016,40004,2025-05-06,delivered,Wallet,2078.84,54,5
54289,10631,20186,30096,40001,2025-10-17,Cancelled,Cash,2995.03,32,3
54290,10194,20055,30099,40003,2025-10-13,delivered,Cash,1205.24,70,2
54291,10845,20043,30110,40004,2025-04-09,Pending,Wallet,1341.77,48,1
54292,10935,20113,30135,40002,2024-08-22,delivered,Wallet,2331.61,11,3
54293,10635,20187,30009,40001,2025-11-11,Cancelled,Card,263.17,14,3
54294,10894,20064,30083,40002,2025-08-18,Pending,Cash,,19,2
54295,10734,20165,30034,40003,2024-12-28,Pending,Card,3006.53,65,2
54296,10348,20161,30108,40005,2025-01-13,Cancelled,Cash,2561.0,77,2
54297,10155,20098,30112,40002,2025-05-27,Refunded,Card,2100.83,87,2
54298,10109,20050,30132,40002,2024-09-25,Refunded,Wallet,394.7,62,5
54299,10227,20023,30126,40001,2025-06-01,Pending,Wallet,1298.67,43,5
54300,10303,20105,30062,40001,2024-07-18,delivered,Wallet,366.06,51,2
54301,10718,20139,30060,40004,2024-07-04,Delivered,Wallet,2746.92,45,4
54302,10687,20078,30150,40002,2025-03-20,Cancelled,Card,1859.15,51,2
54303,10824,20079,30041,40003,2024-11-12,delivered,Card,436.57,19,1
54304,10139,20018,30056,40004,2025-10-31,Refunded,Card,1326.92,82,2
54305,10103,20077,30128,40004,2025-07-11,Pending,Wallet,522.73,87,1
54306,10909,20092,30093,40002,2024-11-10,Delivered,Cash,459.86,24,1
54307,10938,20049,30096,40002,2025-06-11,Pending,Card,2213.32,40,3
54308,10496,20064,30054,40001,2024-10-26,Refunded,Wallet,1008.99,54,5
54309,10643,20119,30057,40002,2025-09-10,Pending,Card,1036.68,13,4
54310,10278,20076,30122,40003,2024-10-27,Refunded,UPI,3078.63,62,5
54311,10491,20014,30106,40003,2025-02-04,Refunded,Cash,671.71,74,2
54312,10749,20121,30010,40004,2024-02-20,Delivered,UPI,987.7,22,1
54313,10983,20155,30121,40004,2025-09-12,Cancelled,Cash,1353.11,79,4
54314,10043,20118,30114,40001,2025-10-04,Refunded,Wallet,1847.44,77,1
54315,10692,20065,30140,40004,2025-11-02,Pending,UPI,602.04,69,5
54316,10694,20072,30111,40002,2025-12-20,Pending,Cash,2452.92,77,5
54317,10820,20016,30053,40002,2024-01-28,Pending,UPI,1335.11,69,3
54318,10770,20081,30143,40004,2024-08-07,Pending,Wallet,359.51,68,5
54319,10132,20200,30142,40004,2025-05-21,Delivered,Wallet,1621.99,49,2
54320,10976,20085,30044,40003,2025-02-18,delivered,Wallet,3096.28,88,2
54321,10873,20105,30131,40003,2024-04-28,delivered,Card,1990.64,76,2
54322,10667,20049,30108,40004,2025-07-16,Pending,UPI,1951.05,44,5
54323,10040,20083,30004,40002,2024-01-12,Refunded,UPI,2179.54,30,5
54324,10383,20155,30035,40004,2025-04-29,Cancelled,UPI,2475.74,56,3
54325,10666,20046,30083,40003,2025-12-10,Refunded,UPI,2288.28,34,2
54326,10547,20013,30147,40003,2024-01-29,Pending,Cash,724.65,13,2
54327,10304,20032,30113,40003,2024-08-30,Cancelled,Card,2556.99,39,1
54328,10013,20111,30131,40004,2025-09-01,Cancelled,Cash,971.11,24,1
54329,10071,20068,30056,40004,2024-02-08,Delivered,Cash,2774.84,11,1
54330,10672,20075,30132,40001,2024-12-26,Cancelled,UPI,2239.99,51,3
54331,10610,20137,30024,40002,2025-12-28,Pending,Cash,1685.99,24,4
54332,10184,20143,30101,40002,2025-11-24,Cancelled,Cash,2989.95,46,5
54333,10096,20191,30083,40004,2024-05-21,delivered,Cash,2000.52,86,4
54334,10846,20033,30133,40003,2024-04-04,Pending,Wallet,811.0,19,5
54335,10105,20135,30033,40005,2024-12-23,Pending,UPI,1755.16,31,4
54336,10841,20106,30052,40003,2024-07-08,Delivered,Card,723.54,10,3
54337,10683,20151,30104,40003,2025-06-25,Cancelled,Card,3099.2,58,3
54338,10092,20049,30129,40003,2025-03-18,Pending,Wallet,1798.4,21,1
54339,10373,20045,30021,40005,2024-10-08,Cancelled,UPI,2249.3,85,4
54340,10838,20193,30073,40005,2025-10-03,Cancelled,Card,1117.31,65,4
54341,10102,20083,30029,40004,2024-02-23,Cancelled,Card,1112.51,31,4
54342,10664,20143,30065,40002,2025-03-07,Refunded,Wallet,578.61,29,5
54343,10070,20030,30008,40005,2025-04-11,delivered,Cash,1476.73,84,4
54344,10918,20130,30092,40002,2025-07-21,Pending,Card,2250.33,81,5
54345,10598,20176,30044,40003,2025-12-16,Pending,Wallet,3163.59,71,4
54346,10660,20010,30089,40002,2025-04-05,Delivered,UPI,1821.68,76,5
54347,10470,20037,30098,40002,2024-04-07,Pending,Cash,206.08,67,2
54348,10146,20053,30051,40003,2024-12-18,Delivered,Card,817.58,28,3
54349,10824,20089,30058,40001,2024-12-02,Pending,Wallet,463.73,17,4
54350,10447,20083,30018,40003,2025-02-21,Cancelled,Wallet,2181.04,10,5
54351,10198,20049,30122,40003,2025-11-21,delivered,Wallet,2713.54,48,4
54352,10618,20070,30113,40003,2025-01-25,Cancelled,UPI,1086.87,35,2
54353,10677,20009,30036,40004,2024-07-25,delivered,UPI,286.86,44,4
54354,10796,20125,30011,40002,2025-02-05,Pending,UPI,2116.83,40,1
54355,10860,20098,30122,40001,2024-05-21,Refunded,Card,2672.47,83,1
54356,10967,20087,30022,40004,2025-09-28,delivered,Cash,221.54,18,2
54357,10515,20052,30107,40004,2025-07-28,Cancelled,Cash,2040.74,43,2
54358,10179,20175,30055,40001,2025-12-05,Cancelled,UPI,2163.36,22,5
54359,10450,20064,30083,40005,2024-04-22,delivered,Card,2497.24,63,4
54360,10959,20118,30097,40002,2025-08-15,Refunded,Card,1853.74,68,5
54361,10964,20151,30052,40005,2024-04-02,Pending,Cash,2004.44,68,1
54362,10721,20173,30120,40004,2025-08-18,Cancelled,Wallet,2154.87,62,2
54363,10018,20099,30044,40003,2025-09-08,Pending,Cash,2732.89,16,5
54364,10804,20026,30045,40001,2025-04-15,Cancelled,Wallet,330.0,35,5
54365,10127,20043,30077,40003,2025-01-22,Delivered,Wallet,204.89,82,4
54366,10017,20048,30059,40004,2025-04-26,Delivered,Card,1639.37,64,1
54367,10150,20155,30041,40003,2025-03-15,delivered,Card,1149.45,13,4
54368,10818,20086,30009,40001,2024-10-26,Refunded,UPI,505.5,40,3
54369,10100,20171,30092,40001,2024-05-30,Refunded,Cash,452.9,39,2
54370,10848,20128,30095,40003,2024-06-04,Cancelled,Cash,2105.47,34,4
54371,10616,20169,30039,40003,2024-12-18,Refunded,Card,1991.1,51,3
54372,10667,20173,30133,40001,2024-10-10,Refunded,Wallet,2551.11,32,2
54373,10463,20070,30142,40002,2025-12-04,Delivered,Card,512.84,31,4
54374,10760,20106,30012,40003,2025-08-16,Pending,Cash,2087.11,36,5
54375,10063,20069,30009,40004,2024-12-23,Pending,Card,1312.93,24,4
54376,10829,20111,30046,40003,2025-03-14,Delivered,Cash,1579.11,83,4
54377,10167,20124,30015,40002,2025-12-09,Refunded,Card,1868.8,84,3
54378,10834,20151,30006,40002,2025-10-18,Cancelled,Cash,2910.09,37,5
54379,10386,20002,30066,40002,2025-09-11,Pending,Cash,2774.07,72,2
54380,10549,20188,30113,40003,2025-08-15,Pending,Card,2397.91,62,1
54381,10366,20031,30077,40005,2024-04-22,Refunded,UPI,2551.57,64,1
54382,10004,20172,30061,40003,2025-01-28,Delivered,Cash,1991.96,66,5
54383,10804,20118,30133,40001,2025-10-22,Refunded,Wallet,1781.18,43,2
54384,10589,20118,30075,40002,2025-09-12,Pending,Wallet,986.55,55,3
54385,10106,20025,30051,40005,2025-11-24,Refunded,Cash,1417.81,75,3
54386,10512,20096,30120,40001,2025-04-24,Delivered,Card,1914.89,74,3
54387,10345,20082,30037,40001,2025-08-08,Pending,Wallet,1817.51,63,3
54388,10232,20030,30022,40003,2024-04-20,Pending,UPI,3183.4,86,2
54389,10503,20125,30064,40004,2024-06-02,Pending,Card,1881.12,84,2
54390,10651,20029,30138,40003,2024-01-27,delivered,UPI,2739.96,21,1
54391,10366,20057,30129,40005,2024-08-06,Pending,UPI,1601.11,52,5
54392,10373,20055,30015,40001,2024-10-01,delivered,Wallet,2881.45,44,2
54393,10006,20092,30002,40002,2024-01-02,Pending,Card,710.77,80,5
54394,10635,20144,30132,40003,2024-06-22,Refunded,Cash,2929.43,88,2
54395,10156,20044,30149,40002,2024-07-03,Pending,Cash,2420.05,22,3
54396,10234,20009,30090,40002,2025-09-23,delivered,Wallet,1050.23,43,5
54397,10094,20058,30141,40003,2024-05-02,Pending,Card,445.11,40,2
54398,10771,20052,30092,40004,2024-03-31,delivered,Cash,3036.58,82,3
54399,10934,20095,30041,40004,2024-02-24,Refunded,UPI,1736.78,74,2
54400,10519,20110,30143,40002,2024-07-22,Cancelled,Card,463.12,89,1
54401,10571,20004,30100,40001,2024-03-04,Pending,Cash,1352.87,37,2
54402,10758,20193,30141,40002,2025-09-27,delivered,Cash,2607.54,90,3
54403,10332,20017,30137,40001,2025-02-24,Refunded,Wallet,383.4,17,1
54404,10186,20163,30108,40003,2024-08-15,Delivered,Wallet,220.39,29,2
54405,10604,20009,30140,40001,2025-04-19,Pending,Cash,1359.84,10,4
54406,10940,20184,30138,40005,2025-04-02,Pending,Wallet,2827.07,31,3
54407,10443,20132,30131,40004,2025-10-14,Cancelled,Cash,,31,1
54408,10090,20150,30076,40003,2024-01-14,Pending,Card,950.75,37,1
54409,10970,20075,30075,40004,2025-08-02,Cancelled,Wallet,1207.25,86,2
54410,10433,20094,30090,40004,2025-08-07,Refunded,UPI,1988.96,18,4
54411,10631,20049,30016,40002,2025-06-11,Pending,Card,741.35,10,5
54412,10463,20077,30063,40002,2025-05-01,Delivered,UPI,2840.74,36,3
54413,10022,20194,30055,40001,2024-04-08,Cancelled,Cash,1884.26,73,3
54414,10704,20090,30008,40001,2025-09-07,Cancelled,Wallet,338.02,18,4
54415,10864,20086,30148,40001,2024-06-03,Refunded,Cash,2331.49,79,1
